Type,Condition,Primary_secondary_type,Code,MedCode,Term,Description,Source
Screening,Cervical cancer,Primary care,ZV76211,,[V]Routine Papanicolaou smear,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,ZV76212,,[V]Routine cervical smear,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,9O89.00,,SMEAR ABNORMAL - PATIENT TOLD,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,9O89.11,,SMEAR ABNORMAL - PT. NOTIFIED,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,L3230T,,CERVICAL SMEAR TAKEN,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,L9160,,PAP SMEAR EXAMINATION,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,L9160NG,,PAP SMEAR NEGATIVE,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,L9161AC,,CERVICAL SMEAR ABNORMAL,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,L9162,,CERVICAL SMEAR,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,L9162BA,,SMEAR INFLAMED,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,L9162N,,NEGATIVE - CERVICAL SMEAR,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,L9162PJ,,CARCINOMA IN SITU - CERVICAL SMEAR,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,L9162PP,,CERVICAL SMEAR CIN I,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Cervical cancer,Primary care,L9162PQ,,CERVICAL SMEAR CIN II,Cervical cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Breast cancer,Primary care,1A81.00,,No breast lump,Breast cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Breast cancer,Primary care,1A82.00,,Breast lump present,Breast cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Breast cancer,Primary care,1A84.00,,Breast lump detected by mammogram,Breast cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Breast cancer,Primary care,537..00,,Soft tissue X-ray breast,Breast cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Breast cancer,Primary care,5371,,Mammography requested,Breast cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Breast cancer,Primary care,537..11,,Mammography - X-ray,Breast cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Breast cancer,Primary care,5372,,Mammography normal,Breast cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Breast cancer,Primary care,5373,,Mammography abnormal,Breast cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Breast cancer,Primary care,5374,,Mammography offered,Breast cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Breast cancer,Primary care,5376,,Mammography attended,Breast cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Breast cancer,Primary care,537Z.00,,Soft tissue X-ray breast NOS,Breast cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Breast cancer,Primary care,54L3.00,,Mammary gland contrast radiog.,Breast cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Breast cancer,Primary care,54L3.11,,Breast contrast radiog,Breast cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Breast cancer,Primary care,54L3.12,,Mammary contrast radiog,Breast cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Breast cancer,Primary care,56B1.00,,Specific mammary gland imaging,Breast cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Breast cancer,Primary care,585C.00,,US scan of breast,Breast cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Breast cancer,Primary care,5861,,Thermography - breast,Breast cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Breast cancer,Primary care,5861.11,,Mammogram-thermographic,Breast cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Breast cancer,Primary care,6862,,Breast neoplasm screen,Breast cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Breast cancer,Primary care,6862000,,Breast neoplasm screen normal,Breast cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Breast cancer,Primary care,6862100,,Breast neoplasm screen abnorm,Breast cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Breast cancer,Primary care,6862.11,,Mammography - screening,Breast cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Breast cancer,Primary care,6862Z00,,Breast neoplasm screen NOS,Breast cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Breast cancer,Primary care,6865,,Breast neoplasm screen normal,Breast cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Breast cancer,Primary care,7P0F.00,,Diagnostic imaging of breast,Breast cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Breast cancer,Primary care,7P0F000,,Scintimammography,Breast cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Breast cancer,Primary care,7P0F100,,Thermography of breast,Breast cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Breast cancer,Primary care,7P0F200,,Mammography,Breast cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Breast cancer,Primary care,7P0Fy00,,Other specified diagnostic imaging of breast,Breast cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Breast cancer,Primary care,7P0Fz00,,Diagnostic imaging of breast NOS,Breast cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Breast cancer,Primary care,8HT8.00,,Referral to mammography clinic,Breast cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Breast cancer,Primary care,8HTI.00,,Referral to breast clinic,Breast cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Breast cancer,Primary care,9N0A.00,,Seen in breast clinic,Breast cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Breast cancer,Primary care,9N1y900,,Seen in breast clinic,Breast cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Breast cancer,Primary care,9Np2.00,,Seen in fast track suspected breast cancer clinic,Breast cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Breast cancer,Primary care,9OH9.00,,Breast screen abnorm.-told pat,Breast cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Breast cancer,Primary care,9OHZ.00,,Breast screening administr.NOS,Breast cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Breast cancer,Primary care,9Oq8.00,,Attended breast screening clinic,Breast cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Breast cancer,Primary care,R138.00,,[D]Breast imaging abnormal,Breast cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Breast cancer,Primary care,R138000,,[D]Mammogram abnormal,Breast cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Breast cancer,Primary care,R138z00,,[D]Breast imaging abnormal NOS,Breast cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Breast cancer,Primary care,ZV76100,,[V]Screening for malignant neoplasm of breast,Breast cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Breast cancer,Primary care,L0010CB,,SEEN IN MAMMOGRAPHY CLINIC,Breast cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Breast cancer,Primary care,L0010GB,,REFERRED TO MAMMOGRAPHY CLINIC,Breast cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Breast cancer,Primary care,X9110,,MAMMOGRAM,Breast cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Breast cancer,Primary care,X9111,,MAMMOGRAM NORMAL,Breast cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Breast cancer,Primary care,X9111AB,,MAMMOGRAM ABNORMAL,Breast cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Breast cancer,Primary care,Y060 E,,BREAST SCREENING EXAMINATION,Breast cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Breast cancer,Primary care,Y1000HB,,BREAST SCREENING,Breast cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Screening,Breast cancer,Primary care,Y600 EN,,BREAST SCREENING EXAMINATION NORMAL,Breast cancer screening,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,13AB.00,,Diabetic lipid lowering diet,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,13AC.00,,Diabetic weight reducing diet,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,13B1.00,,Diabetic diet,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,14F4.00,,H/O: Admission in last year for diabetes foot problem,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,2BBF.00,,Retinal abnormality - diabetes related,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,2BBk.00,,O/E - right eye stable treated prolif diabetic retinopathy,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,2BBl.00,,O/E - left eye stable treated prolif diabetic retinopathy,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,2BBL.00,,O/E - diabetic maculopathy present both eyes,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,2BBM.00,,O/E - diabetic maculopathy absent both eyes,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,2BBo.00,,O/E - sight threatening diabetic retinopathy,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,2BBP.00,,O/E - right eye background diabetic retinopathy,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,2BBQ.00,,O/E - left eye background diabetic retinopathy,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,2BBR.00,,O/E - right eye preproliferative diabetic retinopathy,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,2BBS.00,,O/E - left eye preproliferative diabetic retinopathy,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,2BBT.00,,O/E - right eye proliferative diabetic retinopathy,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,2BBV.00,,O/E - left eye proliferative diabetic retinopathy,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,2BBW.00,,O/E - right eye diabetic maculopathy,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,2BBX.00,,O/E - left eye diabetic maculopathy,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,2G51000,,Foot abnormality - diabetes related,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,2G5A.00,,O/E - Right diabetic foot at risk,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,2G5B.00,,O/E - Left diabetic foot at risk,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,2G5C.00,,Foot abnormality - diabetes related,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,2G5E.00,,O/E - Right diabetic foot at low risk,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,2G5F.00,,O/E - Right diabetic foot at moderate risk,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,2G5G.00,,O/E - Right diabetic foot at high risk,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,2G5H.00,,O/E - Right diabetic foot - ulcerated,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,2G5I.00,,O/E - Left diabetic foot at low risk,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,2G5J.00,,O/E - Left diabetic foot at moderate risk,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,2G5K.00,,O/E - Left diabetic foot at high risk,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,2G5L.00,,O/E - Left diabetic foot - ulcerated,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,2G5V.00,,O/E - right chronic diabetic foot ulcer,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,2G5W.00,,O/E - left chronic diabetic foot ulcer,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,42c..00,,HbA1 - diabetic control,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,42c0.00,,HbA1 < 7% - good control,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,42c1.00,,HbA1 7 - 10% - borderline control,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,42c2.00,,HbA1 > 10% - bad control,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,42W..00,,Hb. A1C - diabetic control,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,42W1.00,,Hb. A1C < 7% - good control,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
